ID,Pred
2018_1137_1138,0.2653532
2018_1137_1139,0.25961372
2018_1137_1153,0.07119422
2018_1137_1155,0.122523874
2018_1137_1158,0.47454405
2018_1137_1166,0.16326204
2018_1137_1168,0.6657897
2018_1137_1172,0.40078965
2018_1137_1181,0.101024315
2018_1137_1196,0.28338814
2018_1137_1199,0.29790995
2018_1137_1209,0.6703722
2018_1137_1211,0.13510816
2018_1137_1222,0.23847473
2018_1137_1233,0.6949464
2018_1137_1242,0.16863672
2018_1137_1243,0.22348931
2018_1137_1246,0.101458766
2018_1137_1252,0.6265239
2018_1137_1254,0.90687996
2018_1137_1260,0.36588457
2018_1137_1267,0.47955444
2018_1137_1274,0.27941766
2018_1137_1276,0.17077543
2018_1137_1277,0.046723165
2018_1137_1281,0.3097756
2018_1137_1285,0.41650772
2018_1137_1293,0.31393
2018_1137_1300,0.95638055
2018_1137_1301,0.18027624
2018_1137_1305,0.17496468
2018_1137_1308,0.39429036
2018_1137_1314,0.17556958
2018_1137_1326,0.10501608
2018_1137_1328,0.24449597
2018_1137_1335,0.5569807
2018_1137_1344,0.27464542
2018_1137_1345,0.06641345
2018_1137_1347,0.6961421
2018_1137_1348,0.18866637
2018_1137_1355,0.3449507
2018_1137_1361,0.36509547
2018_1137_1371,0.21628419
2018_1137_1372,0.55626434
2018_1137_1382,0.27958897
2018_1137_1393,0.257625
2018_1137_1395,0.12468504
2018_1137_1397,0.10699687
2018_1137_1400,0.2741765
2018_1137_1401,0.24566889
2018_1137_1403,0.13368523
2018_1137_1411,0.9135358
2018_1137_1417,0.22593409
2018_1137_1420,0.65008414
2018_1137_1422,0.60230607
2018_1137_1437,0.15830843
2018_1137_1438,0.0636015
2018_1137_1439,0.24601652
2018_1137_1452,0.19899347
2018_1137_1455,0.15113686
2018_1137_1460,0.5851263
2018_1137_1462,0.033334374
2018_1138_1139,0.41330415
2018_1138_1153,0.17747183
2018_1138_1155,0.25700414
2018_1138_1158,0.6900836
2018_1138_1166,0.45558673
2018_1138_1168,0.82457364
2018_1138_1172,0.70448256
2018_1138_1181,0.16133974
2018_1138_1196,0.47063085
2018_1138_1199,0.516157
2018_1138_1209,0.915753
2018_1138_1211,0.24810554
2018_1138_1222,0.43643627
2018_1138_1233,0.8568394
2018_1138_1242,0.18006091
2018_1138_1243,0.4116574
2018_1138_1246,0.17975272
2018_1138_1252,0.8925836
2018_1138_1254,0.9580299
2018_1138_1260,0.57054263
2018_1138_1267,0.74474025
2018_1138_1274,0.4549723
2018_1138_1276,0.24730256
2018_1138_1277,0.19020028
2018_1138_1281,0.4942012
2018_1138_1285,0.6313687
2018_1138_1293,0.56243783
2018_1138_1300,0.9806043
2018_1138_1301,0.51306957
2018_1138_1305,0.35914177
2018_1138_1308,0.46051487
2018_1138_1314,0.25283885
2018_1138_1326,0.31143597
2018_1138_1328,0.43490794
2018_1138_1335,0.7962795
2018_1138_1344,0.450424
2018_1138_1345,0.22565247
2018_1138_1347,0.9200782
2018_1138_1348,0.38067046
2018_1138_1355,0.4805423
2018_1138_1361,0.6123252
2018_1138_1371,0.3880018
2018_1138_1372,0.86990166
2018_1138_1382,0.48203543
2018_1138_1393,0.3853783
2018_1138_1395,0.29686496
2018_1138_1397,0.26688302
2018_1138_1400,0.47627264
2018_1138_1401,0.3915987
2018_1138_1403,0.29621294
2018_1138_1411,0.9650137
2018_1138_1417,0.4194763
2018_1138_1420,0.87906
2018_1138_1422,0.80023307
2018_1138_1437,0.17756951
2018_1138_1438,0.1305459
2018_1138_1439,0.501921
2018_1138_1452,0.2873405
2018_1138_1455,0.308814
2018_1138_1460,0.87992007
2018_1138_1462,0.1643695
2018_1139_1153,0.18244442
2018_1139_1155,0.35261765
2018_1139_1158,0.81332755
2018_1139_1166,0.4776769
2018_1139_1168,0.9354002
2018_1139_1172,0.7147586
2018_1139_1181,0.22138378
2018_1139_1196,0.49820474
2018_1139_1199,0.54434115
2018_1139_1209,0.9105669
2018_1139_1211,0.19295493
2018_1139_1222,0.41429725
2018_1139_1233,0.94977874
2018_1139_1242,0.24949712
2018_1139_1243,0.41812885
2018_1139_1246,0.27509746
2018_1139_1252,0.96062994
2018_1139_1254,0.9748414
2018_1139_1260,0.6167551
2018_1139_1267,0.7356692
2018_1139_1274,0.45650128
2018_1139_1276,0.3129806
2018_1139_1277,0.1866093
2018_1139_1281,0.5931121
2018_1139_1285,0.8375805
2018_1139_1293,0.76781964
2018_1139_1300,0.97846437
2018_1139_1301,0.53857267
2018_1139_1305,0.42400026
2018_1139_1308,0.72022
2018_1139_1314,0.21987982
2018_1139_1326,0.36062256
2018_1139_1328,0.55922264
2018_1139_1335,0.9202091
2018_1139_1344,0.51170105
2018_1139_1345,0.22874397
2018_1139_1347,0.9672729
2018_1139_1348,0.3603668
2018_1139_1355,0.68923664
2018_1139_1361,0.691006
2018_1139_1371,0.4891506
2018_1139_1372,0.93149954
2018_1139_1382,0.5148443
2018_1139_1393,0.52627045
2018_1139_1395,0.37659362
2018_1139_1397,0.29254416
2018_1139_1400,0.51671994
2018_1139_1401,0.4525506
2018_1139_1403,0.39780843
2018_1139_1411,0.9824523
2018_1139_1417,0.47501925
2018_1139_1420,0.9513507
2018_1139_1422,0.8606506
2018_1139_1437,0.170915
2018_1139_1438,0.104972206
2018_1139_1439,0.5331778
2018_1139_1452,0.2960537
2018_1139_1455,0.29266483
2018_1139_1460,0.9361425
2018_1139_1462,0.17624836
2018_1153_1155,0.6994764
2018_1153_1158,0.944749
2018_1153_1166,0.76074713
2018_1153_1168,0.97605634
2018_1153_1172,0.9048986
2018_1153_1181,0.6715951
2018_1153_1196,0.7628028
2018_1153_1199,0.8208827
2018_1153_1209,0.9732026
2018_1153_1211,0.64140815
2018_1153_1222,0.7922023
2018_1153_1233,0.9854748
2018_1153_1242,0.62096953
2018_1153_1243,0.76097614
2018_1153_1246,0.6546976
2018_1153_1252,0.9854011
2018_1153_1254,0.98479766
2018_1153_1260,0.8784556
2018_1153_1267,0.94184244
2018_1153_1274,0.7615921
2018_1153_1276,0.6611371
2018_1153_1277,0.5702329
2018_1153_1281,0.80831057
2018_1153_1285,0.93276876
2018_1153_1293,0.9172942
2018_1153_1300,0.9884039
2018_1153_1301,0.7557093
2018_1153_1305,0.72574943
2018_1153_1308,0.8917836
2018_1153_1314,0.615812
2018_1153_1326,0.7130302
2018_1153_1328,0.7770739
2018_1153_1335,0.9812521
2018_1153_1344,0.7970997
2018_1153_1345,0.6313223
2018_1153_1347,0.98824584
2018_1153_1348,0.7450787
2018_1153_1355,0.8942534
2018_1153_1361,0.8918556
2018_1153_1371,0.74932194
2018_1153_1372,0.96820104
2018_1153_1382,0.8323505
2018_1153_1393,0.7748091
2018_1153_1395,0.7023774
2018_1153_1397,0.6389184
2018_1153_1400,0.7563339
2018_1153_1401,0.7552594
2018_1153_1403,0.6923487
2018_1153_1411,0.99376786
2018_1153_1417,0.7263415
2018_1153_1420,0.9805854
2018_1153_1422,0.9515858
2018_1153_1437,0.48510098
2018_1153_1438,0.44277805
2018_1153_1439,0.787804
2018_1153_1452,0.71986115
2018_1153_1455,0.65933454
2018_1153_1460,0.9773586
2018_1153_1462,0.466469
2018_1155_1158,0.9031049
2018_1155_1166,0.61501294
2018_1155_1168,0.9723293
2018_1155_1172,0.8473752
2018_1155_1181,0.35147077
2018_1155_1196,0.6193871
2018_1155_1199,0.7448709
2018_1155_1209,0.96279436
2018_1155_1211,0.36959615
2018_1155_1222,0.6228821
2018_1155_1233,0.974584
2018_1155_1242,0.3332007
2018_1155_1243,0.56060827
2018_1155_1246,0.40984038
2018_1155_1252,0.971313
2018_1155_1254,0.979676
2018_1155_1260,0.7744076
2018_1155_1267,0.8849797
2018_1155_1274,0.6589696
2018_1155_1276,0.41996974
2018_1155_1277,0.27981672
2018_1155_1281,0.6264081
2018_1155_1285,0.91704553
2018_1155_1293,0.8971731
2018_1155_1300,0.9829292
2018_1155_1301,0.66537386
2018_1155_1305,0.5978768
2018_1155_1308,0.8264124
2018_1155_1314,0.28772837
2018_1155_1326,0.50095814
2018_1155_1328,0.7314055
2018_1155_1335,0.9584031
2018_1155_1344,0.65421367
2018_1155_1345,0.34192836
2018_1155_1347,0.9810322
2018_1155_1348,0.5691686
2018_1155_1355,0.8327326
2018_1155_1361,0.7966143
2018_1155_1371,0.62237465
2018_1155_1372,0.9485108
2018_1155_1382,0.7610649
2018_1155_1393,0.65186846
2018_1155_1395,0.5616022
2018_1155_1397,0.39510038
2018_1155_1400,0.68097913
2018_1155_1401,0.6182201
2018_1155_1403,0.5606438
2018_1155_1411,0.98990166
2018_1155_1417,0.6180307
2018_1155_1420,0.9746968
2018_1155_1422,0.9476588
2018_1155_1437,0.31695965
2018_1155_1438,0.2079478
2018_1155_1439,0.66721
2018_1155_1452,0.45250663
2018_1155_1455,0.48045087
2018_1155_1460,0.96927536
2018_1155_1462,0.33617407
2018_1158_1166,0.121376395
2018_1158_1168,0.63194555
2018_1158_1172,0.4775864
2018_1158_1181,0.04638293
2018_1158_1196,0.2279632
2018_1158_1199,0.24678293
2018_1158_1209,0.68538153
2018_1158_1211,0.09911562
2018_1158_1222,0.20786554
2018_1158_1233,0.5782283
2018_1158_1242,0.055932835
2018_1158_1243,0.14082709
2018_1158_1246,0.05626834
2018_1158_1252,0.6826625
2018_1158_1254,0.89183444
2018_1158_1260,0.3150143
2018_1158_1267,0.48438156
2018_1158_1274,0.25822195
2018_1158_1276,0.090230055
2018_1158_1277,0.041622456
2018_1158_1281,0.31062165
2018_1158_1285,0.45217434
2018_1158_1293,0.44511005
2018_1158_1300,0.96209496
2018_1158_1301,0.14497608
2018_1158_1305,0.16361059
2018_1158_1308,0.34461328
2018_1158_1314,0.073012635
2018_1158_1326,0.08763059
2018_1158_1328,0.22036287
2018_1158_1335,0.50217754
2018_1158_1344,0.26023394
2018_1158_1345,0.047894377
2018_1158_1347,0.7511912
2018_1158_1348,0.13295466
2018_1158_1355,0.37774226
2018_1158_1361,0.44163492
2018_1158_1371,0.1421022
2018_1158_1372,0.67892575
2018_1158_1382,0.32085574
2018_1158_1393,0.17843692
2018_1158_1395,0.089034684
2018_1158_1397,0.099616155
2018_1158_1400,0.25357458
2018_1158_1401,0.21800284
2018_1158_1403,0.10050161
2018_1158_1411,0.9054099
2018_1158_1417,0.15151045
2018_1158_1420,0.67224026
2018_1158_1422,0.61246073
2018_1158_1437,0.042463474
2018_1158_1438,0.035948504
2018_1158_1439,0.18499522
2018_1158_1452,0.10138026
2018_1158_1455,0.10268653
2018_1158_1460,0.66051674
2018_1158_1462,0.031206746
2018_1166_1168,0.9436586
2018_1166_1172,0.7755944
2018_1166_1181,0.27174026
2018_1166_1196,0.44993868
2018_1166_1199,0.5351682
2018_1166_1209,0.9360719
2018_1166_1211,0.26905552
2018_1166_1222,0.41390273
2018_1166_1233,0.94747585
2018_1166_1242,0.24876587
2018_1166_1243,0.4079719
2018_1166_1246,0.29739323
2018_1166_1252,0.9601607
2018_1166_1254,0.9741494
2018_1166_1260,0.5800293
2018_1166_1267,0.78496265
2018_1166_1274,0.38623324
2018_1166_1276,0.286168
2018_1166_1277,0.24631558
2018_1166_1281,0.54716796
2018_1166_1285,0.8288108
2018_1166_1293,0.755008
2018_1166_1300,0.98412514
2018_1166_1301,0.54527485
2018_1166_1305,0.36013943
2018_1166_1308,0.69608074
2018_1166_1314,0.29765022
2018_1166_1326,0.33543023
2018_1166_1328,0.5484921
2018_1166_1335,0.9382458
2018_1166_1344,0.5135556
2018_1166_1345,0.23917189
2018_1166_1347,0.9738608
2018_1166_1348,0.386302
2018_1166_1355,0.7215888
2018_1166_1361,0.7078366
2018_1166_1371,0.49561447
2018_1166_1372,0.94728976
2018_1166_1382,0.5568856
2018_1166_1393,0.52585256
2018_1166_1395,0.42136058
2018_1166_1397,0.2621513
2018_1166_1400,0.47987178
2018_1166_1401,0.43570223
2018_1166_1403,0.394247
2018_1166_1411,0.98773474
2018_1166_1417,0.48058757
2018_1166_1420,0.972324
2018_1166_1422,0.83705235
2018_1166_1437,0.3076996
2018_1166_1438,0.115383126
2018_1166_1439,0.4754416
2018_1166_1452,0.34777868
2018_1166_1455,0.31317756
2018_1166_1460,0.9222982
2018_1166_1462,0.19349413
2018_1168_1172,0.21827957
2018_1168_1181,0.0124534005
2018_1168_1196,0.06986272
2018_1168_1199,0.078823686
2018_1168_1209,0.42588124
2018_1168_1211,0.039712373
2018_1168_1222,0.08516667
2018_1168_1233,0.42374507
2018_1168_1242,0.026599688
2018_1168_1243,0.048300628
2018_1168_1246,0.022682419
2018_1168_1252,0.4880848
2018_1168_1254,0.77327514
2018_1168_1260,0.15714128
2018_1168_1267,0.35324553
2018_1168_1274,0.07598827
2018_1168_1276,0.036717292
2018_1168_1277,0.012936234
2018_1168_1281,0.114308864
2018_1168_1285,0.28813764
2018_1168_1293,0.28589785
2018_1168_1300,0.89509153
2018_1168_1301,0.07052358
2018_1168_1305,0.07505992
2018_1168_1308,0.21755213
2018_1168_1314,0.020047793
2018_1168_1326,0.030220203
2018_1168_1328,0.07063018
2018_1168_1335,0.33044
2018_1168_1344,0.07386767
2018_1168_1345,0.018713955
2018_1168_1347,0.5469686
2018_1168_1348,0.039334457
2018_1168_1355,0.22442423
2018_1168_1361,0.22906977
2018_1168_1371,0.06558153
2018_1168_1372,0.3883329
2018_1168_1382,0.1240458
2018_1168_1393,0.06219267
2018_1168_1395,0.01879509
2018_1168_1397,0.031933855
2018_1168_1400,0.06706291
2018_1168_1401,0.04206437
2018_1168_1403,0.042683933
2018_1168_1411,0.8231824
2018_1168_1417,0.06406453
2018_1168_1420,0.4544673
2018_1168_1422,0.37544635
2018_1168_1437,0.023959799
2018_1168_1438,0.0130415615
2018_1168_1439,0.05060849
2018_1168_1452,0.029639123
2018_1168_1455,0.026913403
2018_1168_1460,0.4424656
2018_1168_1462,0.015954705
2018_1172_1181,0.13865912
2018_1172_1196,0.2762324
2018_1172_1199,0.34510228
2018_1172_1209,0.8321237
2018_1172_1211,0.17300914
2018_1172_1222,0.29821682
2018_1172_1233,0.698835
2018_1172_1242,0.11192239
2018_1172_1243,0.27076644
2018_1172_1246,0.09729911
2018_1172_1252,0.8448507
2018_1172_1254,0.9344321
2018_1172_1260,0.3139826
2018_1172_1267,0.55200607
2018_1172_1274,0.34451064
2018_1172_1276,0.17493127
2018_1172_1277,0.0682242
2018_1172_1281,0.32119602
2018_1172_1285,0.4705216
2018_1172_1293,0.43113485
2018_1172_1300,0.976458
2018_1172_1301,0.27991733
2018_1172_1305,0.25460485
2018_1172_1308,0.3452192
2018_1172_1314,0.13760373
2018_1172_1326,0.16251898
2018_1172_1328,0.24394849
2018_1172_1335,0.70910674
2018_1172_1344,0.25546792
2018_1172_1345,0.109776914
2018_1172_1347,0.8676939
2018_1172_1348,0.26932532
2018_1172_1355,0.36496103
2018_1172_1361,0.5244395
2018_1172_1371,0.25286713
2018_1172_1372,0.73174006
2018_1172_1382,0.3698039
2018_1172_1393,0.27706024
2018_1172_1395,0.19149248
2018_1172_1397,0.16089329
2018_1172_1400,0.29731625
2018_1172_1401,0.2370473
2018_1172_1403,0.15627
2018_1172_1411,0.94370896
2018_1172_1417,0.23440225
2018_1172_1420,0.75921303
2018_1172_1422,0.65809345
2018_1172_1437,0.0832053
2018_1172_1438,0.06064351
2018_1172_1439,0.39175108
2018_1172_1452,0.19033386
2018_1172_1455,0.18923904
2018_1172_1460,0.71335775
2018_1172_1462,0.061569855
2018_1181_1196,0.7220742
2018_1181_1199,0.76757574
2018_1181_1209,0.98493516
2018_1181_1211,0.46579835
2018_1181_1222,0.7253843
2018_1181_1233,0.9852647
2018_1181_1242,0.4220836
2018_1181_1243,0.7400571
2018_1181_1246,0.58814776
2018_1181_1252,0.9809449
2018_1181_1254,0.98885506
2018_1181_1260,0.8670479
2018_1181_1267,0.9467697
2018_1181_1274,0.68162334
2018_1181_1276,0.51168674
2018_1181_1277,0.34417146
2018_1181_1281,0.7243711
2018_1181_1285,0.94079256
2018_1181_1293,0.93246025
2018_1181_1300,0.99066985
2018_1181_1301,0.7588497
2018_1181_1305,0.7177154
2018_1181_1308,0.89621854
2018_1181_1314,0.39994988
2018_1181_1326,0.6115746
2018_1181_1328,0.76962966
2018_1181_1335,0.9699845
2018_1181_1344,0.7704429
2018_1181_1345,0.45970976
2018_1181_1347,0.99048597
2018_1181_1348,0.63638926
2018_1181_1355,0.90025496
2018_1181_1361,0.8664407
2018_1181_1371,0.732786
2018_1181_1372,0.9722322
2018_1181_1382,0.8208712
2018_1181_1393,0.80216527
2018_1181_1395,0.68717533
2018_1181_1397,0.5338976
2018_1181_1400,0.76981324
2018_1181_1401,0.71263254
2018_1181_1403,0.6968742
2018_1181_1411,0.98943883
2018_1181_1417,0.7650238
2018_1181_1420,0.96688867
2018_1181_1422,0.9708692
2018_1181_1437,0.28117663
2018_1181_1438,0.32306442
2018_1181_1439,0.69436026
2018_1181_1452,0.66139865
2018_1181_1455,0.57233614
2018_1181_1460,0.98021424
2018_1181_1462,0.4292185
2018_1196_1199,0.5126675
2018_1196_1209,0.9368909
2018_1196_1211,0.2827631
2018_1196_1222,0.3938929
2018_1196_1233,0.9235269
2018_1196_1242,0.24942875
2018_1196_1243,0.3772192
2018_1196_1246,0.3370115
2018_1196_1252,0.93709904
2018_1196_1254,0.95253336
2018_1196_1260,0.59636486
2018_1196_1267,0.6979201
2018_1196_1274,0.45061383
2018_1196_1276,0.33002344
2018_1196_1277,0.19086969
2018_1196_1281,0.5671642
2018_1196_1285,0.7667313
2018_1196_1293,0.79401356
2018_1196_1300,0.9612831
2018_1196_1301,0.56775546
2018_1196_1305,0.42587093
2018_1196_1308,0.73988193
2018_1196_1314,0.25057772
2018_1196_1326,0.38542575
2018_1196_1328,0.5718516
2018_1196_1335,0.8833329
2018_1196_1344,0.4716816
2018_1196_1345,0.25253257
2018_1196_1347,0.9569405
2018_1196_1348,0.3189547
2018_1196_1355,0.65071386
2018_1196_1361,0.6946989
2018_1196_1371,0.48990878
2018_1196_1372,0.87515444
2018_1196_1382,0.56022453
2018_1196_1393,0.56206656
2018_1196_1395,0.45074123
2018_1196_1397,0.28864434
2018_1196_1400,0.5176014
2018_1196_1401,0.47942963
2018_1196_1403,0.40658304
2018_1196_1411,0.9615483
2018_1196_1417,0.51234686
2018_1196_1420,0.91393995
2018_1196_1422,0.87113136
2018_1196_1437,0.22943023
2018_1196_1438,0.18491068
2018_1196_1439,0.52748424
2018_1196_1452,0.36034068
2018_1196_1455,0.33845505
2018_1196_1460,0.89832073
2018_1196_1462,0.2091671
2018_1199_1209,0.89272743
2018_1199_1211,0.20138635
2018_1199_1222,0.31445777
2018_1199_1233,0.86450267
2018_1199_1242,0.17218636
2018_1199_1243,0.38418728
2018_1199_1246,0.2180348
2018_1199_1252,0.9328214
2018_1199_1254,0.9652893
2018_1199_1260,0.4776694
2018_1199_1267,0.6763837
2018_1199_1274,0.41760188
2018_1199_1276,0.2652654
2018_1199_1277,0.16379951
2018_1199_1281,0.4981445
2018_1199_1285,0.7293852
2018_1199_1293,0.662786
2018_1199_1300,0.97709614
2018_1199_1301,0.46694338
2018_1199_1305,0.34094295
2018_1199_1308,0.603465
2018_1199_1314,0.19761461
2018_1199_1326,0.339014
2018_1199_1328,0.5378131
2018_1199_1335,0.90454584
2018_1199_1344,0.47768646
2018_1199_1345,0.19212967
2018_1199_1347,0.94612753
2018_1199_1348,0.3117736
2018_1199_1355,0.52364314
2018_1199_1361,0.6198189
2018_1199_1371,0.40976462
2018_1199_1372,0.87550586
2018_1199_1382,0.4480732
2018_1199_1393,0.4458204
2018_1199_1395,0.292129
2018_1199_1397,0.21609586
2018_1199_1400,0.47993416
2018_1199_1401,0.40493277
2018_1199_1403,0.3328842
2018_1199_1411,0.96895456
2018_1199_1417,0.3931947
2018_1199_1420,0.93219227
2018_1199_1422,0.792032
2018_1199_1437,0.19831243
2018_1199_1438,0.08365635
2018_1199_1439,0.45313886
2018_1199_1452,0.28512207
2018_1199_1455,0.292281
2018_1199_1460,0.8773105
2018_1199_1462,0.14933106
2018_1209_1211,0.032879923
2018_1209_1222,0.03929121
2018_1209_1233,0.4843295
2018_1209_1242,0.011041965
2018_1209_1243,0.04742249
2018_1209_1246,0.018441439
2018_1209_1252,0.53118515
2018_1209_1254,0.743937
2018_1209_1260,0.15819491
2018_1209_1267,0.310551
2018_1209_1274,0.07427827
2018_1209_1276,0.025681796
2018_1209_1277,0.014010343
2018_1209_1281,0.06481215
2018_1209_1285,0.24308904
2018_1209_1293,0.18233013
2018_1209_1300,0.85804874
2018_1209_1301,0.043294434
2018_1209_1305,0.04250354
2018_1209_1308,0.13507366
2018_1209_1314,0.019243859
2018_1209_1326,0.02539727
2018_1209_1328,0.07253774
2018_1209_1335,0.36978766
2018_1209_1344,0.064765766
2018_1209_1345,0.015001912
2018_1209_1347,0.5909527
2018_1209_1348,0.04324746
2018_1209_1355,0.12876922
2018_1209_1361,0.15461993
2018_1209_1371,0.039097447
2018_1209_1372,0.40468866
2018_1209_1382,0.08277639
2018_1209_1393,0.065067634
2018_1209_1395,0.03275705
2018_1209_1397,0.034231268
2018_1209_1400,0.106369145
2018_1209_1401,0.060022566
2018_1209_1403,0.029576173
2018_1209_1411,0.83936703
2018_1209_1417,0.038927384
2018_1209_1420,0.5162745
2018_1209_1422,0.4504424
2018_1209_1437,0.01449802
2018_1209_1438,0.010855005
2018_1209_1439,0.065378636
2018_1209_1452,0.036092743
2018_1209_1455,0.02972963
2018_1209_1460,0.48715985
2018_1209_1462,0.011460713
2018_1211_1222,0.73551327
2018_1211_1233,0.967555
2018_1211_1242,0.5451983
2018_1211_1243,0.7026602
2018_1211_1246,0.5006538
2018_1211_1252,0.97265744
2018_1211_1254,0.9771837
2018_1211_1260,0.8346534
2018_1211_1267,0.8890491
2018_1211_1274,0.734985
2018_1211_1276,0.6121857
2018_1211_1277,0.36106306
2018_1211_1281,0.7730381
2018_1211_1285,0.87860954
2018_1211_1293,0.8113067
2018_1211_1300,0.9923822
2018_1211_1301,0.66509145
2018_1211_1305,0.6480019
2018_1211_1308,0.78880244
2018_1211_1314,0.45311427
2018_1211_1326,0.55183226
2018_1211_1328,0.73745304
2018_1211_1335,0.93278486
2018_1211_1344,0.7896659
2018_1211_1345,0.48511857
2018_1211_1347,0.9797473
2018_1211_1348,0.701453
2018_1211_1355,0.7813947
2018_1211_1361,0.81779045
2018_1211_1371,0.7251025
2018_1211_1372,0.9562615
2018_1211_1382,0.6964654
2018_1211_1393,0.7846047
2018_1211_1395,0.6017799
2018_1211_1397,0.58286536
2018_1211_1400,0.77117133
2018_1211_1401,0.66011184
2018_1211_1403,0.6063352
2018_1211_1411,0.9947166
2018_1211_1417,0.74289846
2018_1211_1420,0.9598099
2018_1211_1422,0.94174284
2018_1211_1437,0.35013813
2018_1211_1438,0.3318035
2018_1211_1439,0.6627371
2018_1211_1452,0.6548483
2018_1211_1455,0.6193174
2018_1211_1460,0.9564526
2018_1211_1462,0.3770594
2018_1222_1233,0.9087344
2018_1222_1242,0.26038226
2018_1222_1243,0.5946028
2018_1222_1246,0.286796
2018_1222_1252,0.95946133
2018_1222_1254,0.9792554
2018_1222_1260,0.6613929
2018_1222_1267,0.8219395
2018_1222_1274,0.5212658
2018_1222_1276,0.3619535
2018_1222_1277,0.2134748
2018_1222_1281,0.58855474
2018_1222_1285,0.72757006
2018_1222_1293,0.6560758
2018_1222_1300,0.98641044
2018_1222_1301,0.61308146
2018_1222_1305,0.42620468
2018_1222_1308,0.5265593
2018_1222_1314,0.30818242
2018_1222_1326,0.433388
2018_1222_1328,0.6046648
2018_1222_1335,0.8942627
2018_1222_1344,0.582436
2018_1222_1345,0.29424328
2018_1222_1347,0.9684977
2018_1222_1348,0.46546814
2018_1222_1355,0.5755483
2018_1222_1361,0.6753538
2018_1222_1371,0.56255484
2018_1222_1372,0.94101727
2018_1222_1382,0.5252752
2018_1222_1393,0.5633007
2018_1222_1395,0.4670712
2018_1222_1397,0.37907293
2018_1222_1400,0.63788515
2018_1222_1401,0.5412124
2018_1222_1403,0.4238623
2018_1222_1411,0.97288764
2018_1222_1417,0.5515096
2018_1222_1420,0.94545573
2018_1222_1422,0.87754226
2018_1222_1437,0.21724916
2018_1222_1438,0.15459347
2018_1222_1439,0.6477543
2018_1222_1452,0.43448433
2018_1222_1455,0.42407864
2018_1222_1460,0.94064087
2018_1222_1462,0.21563357
2018_1233_1242,0.038245752
2018_1233_1243,0.056273267
2018_1233_1246,0.026996866
2018_1233_1252,0.5215256
2018_1233_1254,0.7784556
2018_1233_1260,0.19005059
2018_1233_1267,0.43120456
2018_1233_1274,0.08658289
2018_1233_1276,0.037470028
2018_1233_1277,0.016095435
2018_1233_1281,0.11045703
2018_1233_1285,0.2900382
2018_1233_1293,0.28256935
2018_1233_1300,0.90040296
2018_1233_1301,0.07309515
2018_1233_1305,0.09717468
2018_1233_1308,0.21440856
2018_1233_1314,0.027409386
2018_1233_1326,0.035770606
2018_1233_1328,0.06859186
2018_1233_1335,0.36019787
2018_1233_1344,0.09400064
2018_1233_1345,0.024316182
2018_1233_1347,0.6248758
2018_1233_1348,0.047331244
2018_1233_1355,0.2199036
2018_1233_1361,0.20916088
2018_1233_1371,0.08489354
2018_1233_1372,0.46577284
2018_1233_1382,0.16008246
2018_1233_1393,0.06636401
2018_1233_1395,0.029098753
2018_1233_1397,0.03701754
2018_1233_1400,0.06932191
2018_1233_1401,0.051671267
2018_1233_1403,0.052066673
2018_1233_1411,0.85587806
2018_1233_1417,0.071887426
2018_1233_1420,0.48456785
2018_1233_1422,0.4045758
2018_1233_1437,0.023873279
2018_1233_1438,0.0150987785
2018_1233_1439,0.07298232
2018_1233_1452,0.03820849
2018_1233_1455,0.04368313
2018_1233_1460,0.5026727
2018_1233_1462,0.019623563
2018_1242_1243,0.71781963
2018_1242_1246,0.5907788
2018_1242_1252,0.96959645
2018_1242_1254,0.9833313
2018_1242_1260,0.84723437
2018_1242_1267,0.91955346
2018_1242_1274,0.72778374
2018_1242_1276,0.56939906
2018_1242_1277,0.4185187
2018_1242_1281,0.7845701
2018_1242_1285,0.92076164
2018_1242_1293,0.9041924
2018_1242_1300,0.9880718
2018_1242_1301,0.7410814
2018_1242_1305,0.7497251
2018_1242_1308,0.883838
2018_1242_1314,0.5537385
2018_1242_1326,0.645733
2018_1242_1328,0.7883796
2018_1242_1335,0.95544994
2018_1242_1344,0.80098534
2018_1242_1345,0.4957412
2018_1242_1347,0.9839946
2018_1242_1348,0.6607763
2018_1242_1355,0.7982231
2018_1242_1361,0.906705
2018_1242_1371,0.7470803
2018_1242_1372,0.9675607
2018_1242_1382,0.80105716
2018_1242_1393,0.8112581
2018_1242_1395,0.6865582
2018_1242_1397,0.60751414
2018_1242_1400,0.83606064
2018_1242_1401,0.7477823
2018_1242_1403,0.6876995
2018_1242_1411,0.98695916
2018_1242_1417,0.7367806
2018_1242_1420,0.96468264
2018_1242_1422,0.9727226
2018_1242_1437,0.3681876
2018_1242_1438,0.4147808
2018_1242_1439,0.76989055
2018_1242_1452,0.6997779
2018_1242_1455,0.59159684
2018_1242_1460,0.97610384
2018_1242_1462,0.4474679
2018_1243_1246,0.33190015
2018_1243_1252,0.9696307
2018_1243_1254,0.9746541
2018_1243_1260,0.60777724
2018_1243_1267,0.7597309
2018_1243_1274,0.4697901
2018_1243_1276,0.3270663
2018_1243_1277,0.21669629
2018_1243_1281,0.6643131
2018_1243_1285,0.82242244
2018_1243_1293,0.81693816
2018_1243_1300,0.97514534
2018_1243_1301,0.59585005
2018_1243_1305,0.41683188
2018_1243_1308,0.6938773
2018_1243_1314,0.25173983
2018_1243_1326,0.44628754
